BIKE_ID,BIKE_LATITUDE,BIKE_LONGITUDE,TIME,FENCE_LATITUDE,FENCE_LONGITUDE,FENCE_LATITUDE_0,FENCE_LONGITUDE_0,FENCE_LATITUDE_1,FENCE_LONGITUDE_1,FENCE_LATITUDE_2,FENCE_LONGITUDE_2,FENCE_LATITUDE_3,FENCE_LONGITUDE_3,DISTANCE,IS_INSIDE
290bdd42280b2e1f4da03a2c258f6a92,24.510933,118.11618,2020-12-21 08:15:00,24.51097486745,118.116211968,24.5110017735,118.1162289504,24.5109437985,118.1162116402,24.5109479614,118.1161949856,24.5110059364,118.1162122958,5.6570903841155324,0
e1a01b984c4b33fda6a423886f82eae3,24.459512,118.08891,2020-12-21 08:15:00,24.459485175925,118.08887329575,24.4594610189,118.0888854721,24.4595023532,118.0888511011,24.459509333,118.0888611194,24.4594679986,118.0888954904,4.761954987944087,0
c559f57189cc8f72abd7157e42899bff,24.475262,118.10805,2020-12-21 08:15:00,24.475210759825,118.107822449,24.4751979965,118.107838213,24.4751917867,118.107825557,24.4752236268,118.107806708,24.4752296293,118.107819318,23.755854548350214,0
6fbc8e5df2441b690fef31d4d153274d,24.521091,118.119703,2020-12-21 08:15:00,24.52101697175,118.1195971546,24.5210160986,118.1195687444,24.5210323469,118.1196200811,24.5210178449,118.1196255648,24.5210015966,118.1195742281,13.501370330562288,0
9dad161cb04a48151c2b2c3c70d468c5,24.501841,118.131143,2020-12-21 08:15:00,24.50193425,118.128983,24.501927,118.128999,24.501929,118.128966,24.501942,118.128967,24.501939,118.129,219.16658923381013,0
b0bf93a35b890ade9791a7d85fd16942,24.490736,118.148617,2020-12-21 08:15:00,24.49065874125,118.14858013025,24.4906753286,118.148596098,24.4906366817,118.148579846,24.4906421183,118.148564093,24.4906808364,118.148580484,9.3380442165962,0
4b0a76e530db81222d81ad439d819aeb,24.473201,118.09202,2020-12-21 08:15:00,24.4731892477,118.0919750335,24.4731892649,118.092000478,24.4731762999,118.091953685,24.4731892351,118.091949638,24.4732021909,118.091996333,4.740758053348427,0
a577c8b60a0eddce2a2309d3ca95f6a7,24.476314,118.183576,2020-12-21 08:15:00,24.476231644125,118.1837485445,24.47616307,118.183874925,24.4762859681,118.183614146,24.4763002183,118.183622164,24.4761773201,118.183882943,19.72729272039528,0
f940826089e778aa4d3a2b712426fa2c,24.490936,118.14866,2020-12-21 08:15:00,24.49099906805,118.14883820675,24.4910152826,118.148854639,24.4909772043,118.148834845,24.4909828323,118.148821833,24.491020953,118.14884151,19.367165129278664,0
bc3806717d1b7f9482fbc22f21fdd082,24.467932,118.083068,2020-12-21 08:20:00,24.46789557665,118.083122293875,24.4678861852,118.083066959,24.4679186594,118.083172605,24.4679049681,118.0831776287,24.4678724939,118.0830719828,6.824544519322645,0
80ebbc9de378bf5565550e5b29d50511,24.469836,118.089834,2020-12-21 08:20:00,24.46987102805,118.0899449682,24.4698678914,118.0899686403,24.4698551355,118.089928518,24.4698741647,118.0899212961,24.4698869206,118.0899614184,11.900099155847066,0
