BIKE_ID,BIKE_LATITUDE,BIKE_LONGITUDE,TIME,FENCE_LATITUDE,FENCE_LONGITUDE,FENCE_LATITUDE_0,FENCE_LONGITUDE_0,FENCE_LATITUDE_1,FENCE_LONGITUDE_1,FENCE_LATITUDE_2,FENCE_LONGITUDE_2,FENCE_LATITUDE_3,FENCE_LONGITUDE_3,IS_INSIDE
a2fa4e2e33730386b0fd20695b4c991a,24.471521,118.116081,2020-12-24 08:33:00,24.4714034025,118.116026275,24.47138454,118.1160306,24.471415,118.1160095,24.47142227,118.1160219,24.4713918,118.1160431,0
907aac71f27bf16ce8ab7792eaf63c29,24.531644,118.152574,2020-12-24 08:33:00,24.5317821018,118.15240861945,24.5318223539,118.15239873,24.5317474342,118.1524330683,24.5317418497,118.1524185089,24.5318167694,118.1523841706,0
bf264f6cbd205b156b478c714c74985a,24.461172,118.088915,2020-12-24 08:33:00,24.461212745525,118.088926918,24.4611932585,118.088940908,24.4611901353,118.088924722,24.4612322109,118.088912987,24.4612353774,118.088929055,0
3112b64cba91214ba04d8e0f7c96e8b6,24.533597,118.153836,2020-12-24 08:33:00,24.53359433685,118.1537349322,24.5335858983,118.1537849636,24.5335883381,118.1536844819,24.5336027754,118.1536849008,24.5336003356,118.1537853825,0
592779fdfe0dd05a34685be12876ddd1,24.501753,118.130857,2020-12-24 08:50:00,24.50193425,118.128983,24.501927,118.128999,24.501929,118.128966,24.501942,118.128967,24.501939,118.129,0
90bdbf26e9317f22cb51a9bc668c4fd3,24.472301,118.105367,2020-12-24 08:50:00,24.47227583125,118.105210607825,24.4722531136,118.1052089564,24.4722948468,118.1051969269,24.4722985489,118.1052122593,24.4722568157,118.1052242887,0
0e255d277a88c1846f9087103eecd4a5,24.517489,118.153779,2020-12-24 08:50:00,24.517428945475,118.153647048,24.5174107721,118.153660046,24.5174075391,118.153643698,24.5174471868,118.153634016,24.5174502839,118.153650432,0
09389a53e9eb14e27371967041dd8da3,24.531604,118.152589,2020-12-24 08:50:00,24.5313706694,118.15252316075,24.531346496,118.1525257204,24.5313892391,118.1525060505,24.5313948428,118.1525206011,24.5313520997,118.152540271,0
2fb1b04339a7f237e5cb8bd82c6ef13e,24.478495,118.109594,2020-12-24 08:50:00,24.478506427225,118.10965564585,24.4784651754,118.1096597769,24.4785430518,118.1096344963,24.4785476786,118.1096515148,24.4784698031,118.1096767954,0
d99a5122a2f892cd5521cd39ed30b122,24.52891,118.154512,2020-12-24 08:50:00,24.5289968964,118.1545582178,24.5290488959,118.1545487607,24.5289491564,118.1545826528,24.5289448969,118.1545676749,24.5290446364,118.1545337828,0
559ddcd510ac99f8736ebafa1e85d315,24.488002,118.181372,2020-12-24 08:50:00,24.488079166250003,118.1811723746,24.4881023165,118.1811945889,24.4880491719,118.1811646836,24.488056016,118.1811501603,24.4881091606,118.1811800656,0
2c8e0521c4a6cdc332a63179fbfadf96,24.51931,118.121283,2020-12-24 08:50:00,24.5195440189,118.12117390425,24.5195261469,118.121190676,24.5195206524,118.121177162,24.5195617541,118.121157199,24.5195675222,118.12117058,0
0709f2d9361837a969e16664ad8ea381,24.491251,118.180812,2020-12-24 08:50:00,24.4914473283,118.17953102025,24.4914374455,118.179554684,24.4914262964,118.179542439,24.4914570989,118.179507623,24.4914684724,118.179519335,0
6e827005ccd8bbf23aa0a2b884ef0c43,24.501466,118.136709,2020-12-24 08:50:00,24.50130193185,118.136520555975,24.5012928942,118.13654355,24.5012947367,118.1364967979,24.5013109695,118.1364975619,24.501309127,118.1365443141,0
5997714aba6e54756b862508e89724c7,24.477891,118.175038,2020-12-24 08:50:00,24.477996701399995,118.17487333625,24.4779831123,118.174889271,24.4779771045,118.174870533,24.4780103182,118.174857604,24.4780162706,118.174875937,0
8b6c5266ec70792236e669516ce4cfa0,24.476927,118.182709,2020-12-21 08:21:00,24.477007412525,118.18253280525,24.4770926744,118.182353047,24.4769361334,118.182719691,24.4769221507,118.182712563,24.4770786916,118.18234592,1
e1b5f3e3b48d8494cff21a2ddca97a28,24.494252,118.135673,2020-12-21 08:07:00,24.493897976725,118.13630920395,24.4938688163,118.1363514897,24.4939135743,118.1362590739,24.4939271371,118.1362669182,24.4938823792,118.136359334,0
9092acfb32fc44d0d0c4f784d92adfd6,24.467035,118.07282,2020-12-21 08:21:00,24.467559,118.07260425,24.467557,118.072626,24.467546,118.072587,24.467561,118.072582,24.467572,118.072622,0
3555a47943498e75d61ea1d45afdd549,24.473748,118.178273,2020-12-21 08:07:00,24.47376325,118.178177,24.473782,118.178162,24.473764,118.178202,24.473745,118.178192,24.473762,118.178152,0
06023551ce38706affceb3020db2b423,24.535896,118.134111,2020-12-21 08:21:00,24.535715317275,118.1341712095,24.5357216475,118.13419373,24.5356968272,118.134158676,24.535709503,118.13414845,24.5357332914,118.134183982,0
2cd0102b78cc3da3789e962fb90b969a,24.496923,118.126152,2020-12-21 08:07:00,24.49687875,118.1261575,24.496886,118.126109,24.496887,118.126206,24.496871,118.126206,24.496871,118.126109,0
f75d64fdcba0739c372912f15a007798,24.479663,118.161885,2020-12-21 08:21:00,24.4796967669,118.1618196998,24.4796882059,118.1618061911,24.4797117207,118.1618179656,24.4797053279,118.1618332085,24.4796818131,118.161821434,0
c2a84ed679743b9d03144eaac6fa5ad7,24.511239,118.099932,2020-12-21 08:07:00,24.5112759967,118.100109194925,24.5112685981,118.1001562912,24.5112689527,118.1000620337,24.5112833953,118.1000620986,24.5112830407,118.1001563562,0
fbb7d2a62ee2dda23c7be9d7648f3a9c,24.492523,118.140025,2020-12-21 08:07:00,24.49278803365,118.140594554,24.4927849521,118.14061018,24.4927758263,118.140585747,24.4927910536,118.140578955,24.4928003026,118.140603334,0
655d06ef563aa615db50fd5d6f231fe0,24.509296,118.188832,2020-12-21 08:21:00,24.50947489505,118.188948215525,24.5094365582,118.1889515296,24.5095094099,118.1889296797,24.5095132319,118.1889449014,24.5094403802,118.1889667514,0
