BIKE_ID,BIKE_LATITUDE,BIKE_LONGITUDE,TIME,FENCE_LATITUDE,FENCE_LONGITUDE,FENCE_LATITUDE_0,FENCE_LONGITUDE_0,FENCE_LATITUDE_1,FENCE_LONGITUDE_1,FENCE_LATITUDE_2,FENCE_LONGITUDE_2,FENCE_LATITUDE_3,FENCE_LONGITUDE_3,IS_INSIDE
290bdd42280b2e1f4da03a2c258f6a92,24.510933,118.11618,2020-12-21 08:15:00,24.51097486745,118.116211968,24.5110017735,118.1162289504,24.5109437985,118.1162116402,24.5109479614,118.1161949856,24.5110059364,118.1162122958,0
e1a01b984c4b33fda6a423886f82eae3,24.459512,118.08891,2020-12-21 08:15:00,24.459485175925,118.08887329575,24.4594610189,118.0888854721,24.4595023532,118.0888511011,24.459509333,118.0888611194,24.4594679986,118.0888954904,0
c559f57189cc8f72abd7157e42899bff,24.475262,118.10805,2020-12-21 08:15:00,24.475210759825,118.107822449,24.4751979965,118.107838213,24.4751917867,118.107825557,24.4752236268,118.107806708,24.4752296293,118.107819318,0
6fbc8e5df2441b690fef31d4d153274d,24.521091,118.119703,2020-12-21 08:15:00,24.52101697175,118.1195971546,24.5210160986,118.1195687444,24.5210323469,118.1196200811,24.5210178449,118.1196255648,24.5210015966,118.1195742281,0
9dad161cb04a48151c2b2c3c70d468c5,24.501841,118.131143,2020-12-21 08:15:00,24.50193425,118.128983,24.501927,118.128999,24.501929,118.128966,24.501942,118.128967,24.501939,118.129,0
b0bf93a35b890ade9791a7d85fd16942,24.490736,118.148617,2020-12-21 08:15:00,24.49065874125,118.14858013025,24.4906753286,118.148596098,24.4906366817,118.148579846,24.4906421183,118.148564093,24.4906808364,118.148580484,0
4b0a76e530db81222d81ad439d819aeb,24.473201,118.09202,2020-12-21 08:15:00,24.4731892477,118.0919750335,24.4731892649,118.092000478,24.4731762999,118.091953685,24.4731892351,118.091949638,24.4732021909,118.091996333,0
a577c8b60a0eddce2a2309d3ca95f6a7,24.476314,118.183576,2020-12-21 08:15:00,24.476231644125,118.1837485445,24.47616307,118.183874925,24.4762859681,118.183614146,24.4763002183,118.183622164,24.4761773201,118.183882943,0
f940826089e778aa4d3a2b712426fa2c,24.490936,118.14866,2020-12-21 08:15:00,24.49099906805,118.14883820675,24.4910152826,118.148854639,24.4909772043,118.148834845,24.4909828323,118.148821833,24.491020953,118.14884151,0
bc3806717d1b7f9482fbc22f21fdd082,24.467932,118.083068,2020-12-21 08:20:00,24.46789557665,118.083122293875,24.4678861852,118.083066959,24.4679186594,118.083172605,24.4679049681,118.0831776287,24.4678724939,118.0830719828,0
80ebbc9de378bf5565550e5b29d50511,24.469836,118.089834,2020-12-21 08:20:00,24.46987102805,118.0899449682,24.4698678914,118.0899686403,24.4698551355,118.089928518,24.4698741647,118.0899212961,24.4698869206,118.0899614184,0
1bc84975d6117b325d9fc16b2c2e8123,24.463353,118.076498,2020-12-21 08:20:00,24.463340542575,118.07660171675,24.4633355955,118.076622821,24.4633278965,118.076584775,24.4633454892,118.076580612,24.4633531891,118.076618659,0
a09638f29defeac827987827e61b33cd,24.502686,118.12655,2020-12-21 08:20:00,24.502652115,118.12658285,24.50266215,118.1265503,24.50265921,118.1266163,24.50264208,118.1266154,24.50264502,118.1265494,0
013b5eee35b1144991b8b94cd809db7a,24.514373,118.102031,2020-12-21 08:20:00,24.513978322825,118.1018876615,24.5139718125,118.101976992,24.5139707305,118.101798433,24.5139848331,118.101798331,24.5139859152,118.10197689,0
bc455b498ffb87de5159cc252178d71d,24.494592,118.118661,2020-12-21 08:15:00,24.494544356275,118.1185356734,24.4945429155,118.118479473,24.494559164,118.118589517,24.4945457975,118.1185918738,24.4945295481,118.1184818298,0
d437ea24568348617c5bf9588211ef9d,24.471324,118.095736,2020-12-21 08:20:00,24.47114997775,118.09572154425,24.4711499372,118.09580671,24.4711321798,118.095638457,24.4711500864,118.095636388,24.4711677076,118.095804622,0
0a6f0b393af74cb2190ee728d427f168,24.534742,118.144682,2020-12-21 08:15:00,24.534659750000003,118.144753,24.534632,118.144757,24.534683,118.144736,24.534688,118.144749,24.534636,118.14477,0
12de56506092e5ac9840ecdb4eb55541,24.472366,118.110174,2020-12-21 08:15:00,24.4723136462,118.110161664725,24.4723067875,118.1101313299,24.4723338689,118.1101837589,24.4723205049,118.1101919996,24.4722934235,118.1101395705,0
789f740b3dac0c2957f0d7bd5b9343ec,24.492776,118.116247,2020-12-21 08:20:00,24.493388505525,118.1169715496,24.4933343714,118.1169821848,24.4934388073,118.1169472378,24.4934426401,118.1169609144,24.4933382033,118.1169958614,0
d8adad36318aa06c8e3d5ad93ed20165,24.469127,118.084334,2020-12-21 08:15:00,24.469111486125,118.08435318225,24.4691614464,118.0843447145,24.4690653984,118.0843758915,24.4690615259,118.08436165,24.4691575738,118.084330473,0
57a82094179d3f81c0b740f9fd7cfa9f,24.495391,118.147759,2020-12-21 08:20:00,24.4955365,118.14762875,24.495489,118.147607,24.495588,118.147637,24.495584,118.147651,24.495485,118.14762,0
fce3b660bfaae5a7f9d9acc657542e53,24.484794,118.095828,2020-12-21 08:06:00,24.4847464319,118.095717390975,24.4847505352,118.0957567048,24.4847302147,118.0956820125,24.4847423286,118.0956780772,24.4847626491,118.0957527694,0
4ed29f7656037521f349b18f7f2fb935,24.526896,118.110919,2020-12-21 08:15:00,24.5269218775,118.1110861799,24.526943225,118.1111048534,24.5268946895,118.1110830177,24.52690053,118.1110675064,24.5269490655,118.1110893421,0
1805b83ad3f05aad37e4b7a21a396873,24.514415,118.153871,2020-12-21 08:15:00,24.51439260615,118.153929466,24.5143739749,118.153942776,24.5143705698,118.153926044,24.5144111668,118.153916174,24.5144147131,118.15393287,0
cfe192477e80bba47835401d36cabfc7,24.485578,118.169995,2020-12-21 08:15:00,24.48565375,118.17026675,24.485668,118.170247,24.485651,118.170292,24.485639,118.170287,24.485657,118.170241,0
6d5965bcb76eaeb9be49a3a7cdab6690,24.51837,118.113755,2020-12-21 08:15:00,24.518305195025,118.11359189725,24.518284254,118.113604571,24.5182818557,118.11358694,24.518326205,118.113579731,24.5183284654,118.113596347,0
2a9f49af1cc3c62ea35cdc3236e53f1d,24.50133,118.120522,2020-12-21 08:15:00,24.501358105,118.1206142,24.5013487,118.1205755,24.50137883,118.1206472,24.50136751,118.1206529,24.50133738,118.1205812,0
c734c3dd08af27c350b207947fea590c,24.477633,118.187117,2020-12-21 08:06:00,24.4775598801,118.18704735875,24.4775279688,118.187073394,24.4775660492,118.187004369,24.4775917914,118.187021323,24.477553711,118.187090349,0
297f07779d6c74c47c45302408361792,24.494666,118.123673,2020-12-21 08:20:00,24.4952309915,118.1235902595,24.4952272514,118.123612796,24.4952205067,118.123570428,24.4952347316,118.123567723,24.4952414763,118.123610091,0
c16500d645da3d8896fc935623da6ade,24.469774,118.102928,2020-12-21 08:15:00,24.4698190412,118.102794732,24.4698163732,118.102818769,24.4698051941,118.102776468,24.4698217088,118.102770695,24.4698328887,118.102812996,0
