BIKE_ID,BIKE_LATITUDE,BIKE_LONGITUDE,TIME,FENCE_LATITUDE,FENCE_LONGITUDE,FENCE_LATITUDE_0,FENCE_LONGITUDE_0,FENCE_LATITUDE_1,FENCE_LONGITUDE_1,FENCE_LATITUDE_2,FENCE_LONGITUDE_2,FENCE_LATITUDE_3,FENCE_LONGITUDE_3,DISTANCE,IS_INSIDE
f244855406e64b554f94c237a7fac9f1,24.493232,118.174992,2020-12-21 08:21:00,24.493139511925,118.17855832275,24.4931249292,118.178620303,24.4931074901,118.178613501,24.493153974,118.178495493,24.4931716544,118.178503994,361.6284868246607,0
822ff494988ca7af4dc0d592d2e39f06,24.498053,118.123155,2020-12-21 08:21:00,24.4981445,118.1230815,24.498115,118.123085,24.49817,118.123064,24.498174,118.123078,24.498119,118.123099,12.57843012093452,0
573fe207a656423313e111c566143c00,24.528341,118.181661,2020-12-21 08:21:00,24.5283445388,118.18167787765,24.528378852,118.1816751456,24.5283149593,118.1816970831,24.5283102256,118.1816806097,24.5283741183,118.1816586722,1.7545915170037316,0
627d15384ae9b9de41825735bb40ee5d,24.490873,118.14922,2020-12-24 08:55:00,24.49078259165,118.1492706005,24.4908003439,118.149287212,24.4907589933,118.149270984,24.4907648394,118.149253989,24.49080619,118.149270217,11.251171209128135,0
ebb07a6bfe9b5f794984f71d44055d90,24.475066,118.110693,2020-12-24 08:55:00,24.47497874585,118.110725138675,24.4749729718,118.1107000827,24.4749970288,118.110741526,24.4749845199,118.1107501947,24.4749604629,118.1107087513,10.199101006503529,0
a3e54552f25ea455d33458536febd6bc,24.487012,118.100292,2020-12-24 08:55:00,24.486970580675,118.1002677485,24.4869550271,118.100283715,24.4869487025,118.100268257,24.4869861347,118.100251782,24.4869924584,118.10026724,5.204917407512606,0
f28cff374d647c2d6072e284b2a6272b,24.488646,118.192539,2020-12-24 08:55:00,24.48869253555,118.1925032835,24.4887113047,118.192511808,24.4886728761,118.192509485,24.4886737664,118.192494704,24.488712195,118.192497137,6.298901373970922,0
8688628260eeb09026ffbc79507923d2,24.487606,118.180793,2020-12-24 08:55:00,24.488079166250003,118.1811723746,24.4881023165,118.1811945889,24.4880491719,118.1811646836,24.488056016,118.1811501603,24.4881091606,118.1811800656,65.00498379690966,0
a2322f88fb3d770870e932bf1c8adb4f,24.512458,118.159337,2020-12-24 08:55:00,24.5124878387,118.15924347925,24.5125111415,118.15927888,24.5124541665,118.159220158,24.5124645077,118.15920805,24.5125215391,118.159266829,10.037587505597466,0
5523f4c198d43c9a0bd0c08246c21a89,24.522777,118.09226,2020-12-24 08:55:00,24.522782410375,118.092380786,24.5227793465,118.09242625,24.5227716906,118.092336621,24.5227854651,118.092335216,24.5227931393,118.092425057,12.25469412578236,0
