BIKE_ID,BIKE_LATITUDE,BIKE_LONGITUDE,TIME,FENCE_LATITUDE,FENCE_LONGITUDE,FENCE_LATITUDE_0,FENCE_LONGITUDE_0,FENCE_LATITUDE_1,FENCE_LONGITUDE_1,FENCE_LATITUDE_2,FENCE_LONGITUDE_2,FENCE_LATITUDE_3,FENCE_LONGITUDE_3,DISTANCE,IS_INSIDE
b99d42de7c63e95fd30afa0d853e2b25,24.494806,118.141567,2020-12-24 08:07:00,24.4949641463,118.141462513,24.494927395,118.1414401008,24.4950056672,118.1414700278,24.4950008976,118.1414849252,24.4949226254,118.1414549982,20.46980393392647,0
16a49566f883df9bf67d456037e83ae0,24.476428,118.183031,2020-12-24 08:23:00,24.476527305500003,118.1830858065,24.4764739754,118.183190069,24.4765659946,118.182974097,24.4765806356,118.182981544,24.4764886164,118.183197516,12.323122813799985,0
9076f23df3f4ce148b9bb0098fdda2d3,24.518298,118.121947,2020-12-24 08:23:00,24.518302953125,118.1219938615,24.5182645113,118.122020971,24.5182588461,118.122007108,24.5183413461,118.121966648,24.518347109,118.121980719,4.780535840764927,0
f51ff5a3a33efb9ce26c046c5bfbc5b7,24.477446,118.169652,2020-12-24 08:07:00,24.4775025,118.169553,24.477522,118.169531,24.4775,118.169583,24.477483,118.169575,24.477505,118.169523,11.82729760947361,0
b61b53c550638594a08431e1fd203623,24.488869,118.140613,2020-12-24 08:23:00,24.488773925275,118.14059276075,24.4887947266,118.140603321,24.4887514533,118.140597713,24.4887528568,118.140582311,24.4887966644,118.140587698,10.728950267230621,0
0599ed6510cdd57e802a93779f5c17f2,24.509017,118.118985,2020-12-24 08:07:00,24.5089474743,118.1188741864,24.5089432155,118.1189186192,24.5089382192,118.1188306706,24.5089517331,118.1188297536,24.5089567294,118.1189177022,13.617440942142503,0
e30dc12efcb407ce74ace46c55dd6a03,24.530399,118.149391,2020-12-24 08:23:00,24.530337434125,118.1491733265,24.5303219603,118.149190155,24.5303150958,118.14917173,24.5303530687,118.149156731,24.5303596117,118.14917469,23.087078597353948,0
50e280c8a6a709e6e04e816f9f5a20d3,24.488162,118.181241,2020-12-24 08:23:00,24.488079166250003,118.1811723746,24.4881023165,118.1811945889,24.4880491719,118.1811646836,24.488056016,118.1811501603,24.4881091606,118.1811800656,11.513940860574696,0
5b898181259f14a6306e0ea1e813d0d3,24.514729,118.156445,2020-12-24 08:23:00,24.514787594325,118.15645340075,24.5147679915,118.156468849,24.5147636172,118.156450685,24.5148071692,118.156438071,24.5148115994,118.156455998,6.545842349263797,0
e836b0fb6c27c82a78278d7dcfb2b144,24.494822,118.131411,2020-12-24 08:07:00,24.495187,118.1313345,24.495194,118.131311,24.495194,118.131358,24.49518,118.131358,24.49518,118.131311,41.16622919042805,0
5d711eaeb70f1a4d564105e2c28f9d98,24.551001,118.120615,2020-12-24 08:23:00,24.55103019735,118.12070067075,24.5509868282,118.120717544,24.5509841844,118.120699179,24.5510734969,118.12068381,24.5510762799,118.12070215,9.262575720029735,0
ee55e4f417116fb5503a7289a3dafc67,24.467397,118.175649,2020-12-24 08:07:00,24.46737786395,118.17560832675,24.4673837816,118.175631255,24.4673585484,118.175597782,24.4673712225,118.175584621,24.4673979033,118.175619649,4.636367629697918,0
f28413516ff80153aa0818842da818a5,24.467098,118.081161,2020-12-24 08:07:00,24.467222154125,118.08112157525,24.4672185147,118.081142982,24.4672075214,118.081105033,24.4672262849,118.081099871,24.4672362955,118.081138415,14.321001356713992,0
095691d7c3995db4940a7b0a6bd96784,24.494143,118.132838,2020-12-24 08:07:00,24.49399885235,118.13264617275,24.4940260193,118.1326542461,24.4939715679,118.1326537584,24.4939716854,118.1326380994,24.4940261368,118.1326385871,25.15913321011663,0
8be261ba07730bcee740739011fa4172,24.507686,118.168996,2020-12-24 08:23:00,24.50794644105,118.16898958145,24.5079567038,118.1690119182,24.5079253784,118.1689798435,24.5079361783,118.1689672447,24.5079675037,118.1689993194,28.85524555306891,0
887d22673435d23f789a9b92b8d4f61f,24.466515,118.082964,2020-12-24 08:23:00,24.4664770112,118.082970767475,24.4664978052,118.0829734264,24.4664593688,118.0829830827,24.4664562172,118.0829681086,24.4664946536,118.0829584522,4.26339772970972,0
8f75e6c1068f6440e6cba9185c364d2d,24.477729,118.170766,2020-12-24 08:23:00,24.47770625,118.1706845,24.477679,118.170665,24.477738,118.170692,24.477734,118.170704,24.477674,118.170677,8.63761730056963,0
ed6a9dce464f0f7196ad44c009aa44e3,24.465309,118.068901,2020-12-24 08:23:00,24.465276040675,118.068936312,24.4652937601,118.068952015,24.4652532614,118.068936651,24.4652583081,118.068920743,24.4652988331,118.068935839,5.113164830733403,0
1b7d9942af17144847a28abde4e54027,24.528691,118.154716,2020-12-24 08:23:00,24.5285032595,118.1547247975,24.5285522276,118.1547167756,24.5284584921,118.1547479239,24.5284542914,118.1547328194,24.5285480269,118.1547016711,20.814347769144298,0
62a884c935cc5c4af1f3cfe1079298dd,24.538786,118.139009,2020-12-24 08:23:00,24.538768500000003,118.1389935,24.538727,118.139007,24.538803,118.138965,24.53881,118.13898,24.538734,118.139022,2.494782923147789,0
a885cbb570e45f8a0afe2473ef124dcb,24.53249,118.149641,2020-12-24 08:23:00,24.532514751125,118.1494633852,24.5325093049,118.1494211304,24.532533879,118.1495005835,24.5325201973,118.14950564,24.5324956233,118.1494261869,18.205095773660133,0
9655910160eeadd5849b4ce5893dab87,24.493246,118.12284,2020-12-24 08:23:00,24.49326249935,118.1228345662,24.4931827267,118.1228426659,24.4933398844,118.122811902,24.493342272,118.1228264665,24.4931851143,118.1228572304,1.9087465834904462,1
8f6db4323513c68716b7eba251e8f4f7,24.491435,118.14893,2020-12-24 08:23:00,24.491374999325,118.14901754125,24.491392614,118.149034974,24.4913513169,118.149018121,24.4913573737,118.14900013,24.4913986927,118.14901694,11.08626259403527,0
8df5eb515abedf16e61a395e9a23fb67,24.469792,118.082251,2020-12-24 08:23:00,24.46969710745,118.0820187901,24.4697692433,118.0820057891,24.4696286427,118.0820468113,24.4696249716,118.0820317911,24.4697655722,118.0819907689,25.781101326042272,0
7206c75a36398aea52e63cd0fef45d52,24.507329,118.17471,2020-12-24 08:23:00,24.50740303835,118.17470313515,24.5073644717,118.1747120772,24.5074352255,118.1746782533,24.507441605,118.1746941931,24.5073708512,118.174728017,8.230362348519055,0
0cc644731318f423d7e777fef4d61a2c,24.542568,118.148709,2020-12-24 08:23:00,24.5427154045,118.15155292015,24.542746654,118.151537966,24.5426926159,118.15158067,24.542684155,118.1515678743,24.5427381931,118.1515251703,288.6098240125401,0
2332a865cb8ca989c4c7bd7e00bdc77d,24.47996,118.082899,2020-12-24 08:23:00,24.4800188116,118.083023614,24.4799969772,118.083034132,24.4799958841,118.083017375,24.4800405227,118.083013108,24.4800418624,118.083029841,14.212983344376655,0
29c515b10d52ec84d42a2056a35abfa0,24.492693,118.149357,2020-12-24 08:23:00,24.4927576854,118.1493156785,24.4927777299,118.149327024,24.4927362186,118.149324092,24.4927377242,118.149304061,24.4927790689,118.149307537,8.299295653709349,0
60169f7ec15d1fc4ea7f4df917d8fce0,24.532083,118.156934,2020-12-24 07:55:00,24.53181052955,118.15708774045,24.5318268763,118.1571050159,24.5317879619,118.1570847128,24.5317941828,118.157070465,24.5318330972,118.1570907681,33.963891818744564,0
6902a27ba3174e584c9284a81e19ac1e,24.493461,118.138289,2020-12-24 07:55:00,24.493074590225,118.138009294425,24.4930593638,118.138022809,24.4930762539,118.1379879355,24.4930898167,118.1379957799,24.4930729265,118.1380306533,51.338980164487666,0
5e0ec091c4c6b62db32947d40c46c9b4,24.4691,118.077505,2020-12-24 08:06:00,24.468848291925,118.0774712877,24.4688503827,118.0775126387,24.4688306433,118.0774346365,24.4688462011,118.0774299367,24.4688659406,118.0775079389,28.08915711817649,0
